Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,library
Aldosterone synthesis and secretion,Aldosterone synthesis and secretion,0.339438369547384,1.17189349808829,0.179695431472081,0.251712671835408,0.179695431472081,,,ATP1B4;NR4A1;PRKCB;PRKCG;NR4A2;CAMK4;KCNJ5;CREB1;ATF2;CAMK2A;ITPR2;ITPR1;PRKCA;ITPR3;PLCB1;PLCB3;CAMK2B;CAMK2D;CAMK2G;ORAI1;ADCY2;ADCY3;ADCY4;ADCY7;ADCY9;ADCY5;ADCY6;PLCB2;ADCY8;CACNA1D;ADCY1;CAMK1;GNA11;GNAQ;CALM1;PRKACB;PRKACG;ATF4;CACNA1C;GNAS;PRKACA;KCNK3;KCNK9;LIPE;PRKCE;ATF1;CACNA1S;ATP2B1;PLCB4;ATP2B2;ATP1A1;ATP1A2;ATP1A3;ATP1A4;NPPA;NPR1,GO_Biological_Process_2023
Aldosterone-regulated sodium reabsorption,Aldosterone-regulated sodium reabsorption,0.489104566813238,1.51953378811477,0.0137710447051859,0.0294231258709452,0.0137710447051859,,,ATP1B4;PRKCB;PRKCG;NR3C2;PDPK1;IRS1;INS;KCNJ1;MAPK1;PIK3CD;MAPK3;SGK1;PIK3CB;PRKCA;INSR;PIK3CA;PIK3R3;KRAS;SFN;NEDD4L;PIK3R1;PIK3R2;IGF1;ATP1A1;ATP1A2;ATP1A3;ATP1A4;FXYD2;FXYD4,GO_Biological_Process_2023
Allograft rejection,Allograft rejection,0.526151847168482,1.63978013963594,0.003317482588859,0.00887698086607045,0.003317482588859,,,CD80;CD86;PRF1;CD28;IL2;IL5;GZMB;IL10;IFNG;CD40;CD40LG;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;IL12A;IL12B;HLA-A;TNF,GO_Biological_Process_2023
Alpha-Amino Acid Catabolic Process (GO:1901606),Alpha-Amino Acid Catabolic Process (GO:1901606),-0.767181773908992,-2.90702037650936,2.69511029256889e-07,2.0949108838557e-06,2.69511029256889e-07,,,HIBADH;ALDH6A1;HOGA1;ALDH4A1;IVD;HIBCH;GOT2;MCCC2;MCCC1;MTRR;DDO;ACAT1;HSD17B10;HMGCL,GO_Biological_Process_2023
Alpha-Amino Acid Metabolic Process (GO:1901605),Alpha-Amino Acid Metabolic Process (GO:1901605),-0.571130724557794,-2.16413985629567,0.000894725211571485,0.00275484044486287,0.000894725211571485,,,ALDH6A1;MMUT;MTHFR;MTHFD1;MTRR;MTR;CPS1;ASS1;SLC25A13;SLC25A12;IYD;DDAH1,GO_Biological_Process_2023
Alzheimer disease,Alzheimer disease,0.339146409973577,1.25857257053707,0.00553995779555212,0.0138171782026861,0.00553995779555212,,,AXIN2;FZD3;WNT5B;PSEN2;ADRM1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD2;PSMD3;PSMD6;PSMD7;PSMD8;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMC6;PSMC1;PSMD14;WNT4;APH1A;APH1B;PSENEN;WNT11;PPP3CB;PSEN1;EIF2S1;FZD2;FZD1;NCSTN;DKK1;PPP3CA;DKK2;DKK4;CSNK2A3;FZD4;FZD8;WNT3A;RTN3;WNT5A;ADAM10;FZD6;FZD5;PSMA8;PSMD4;PSMD9;WNT9B;FZD7;WNT1;WNT3;WNT9A;MAP3K5;PPP3R1;SEM1;FRAT1;FRAT2;GRIN2A;CSNK2A1;CSNK2A2;CSNK2B;GRIN2B;CTNNB1;ADAM17;WNT10B;AKT2;DVL2;GRIN1;GRIN2D;AKT3;WNT8A;WNT8B;GSK3B;WNT10A;WNT16;WNT2;WNT2B;WNT6;WNT7A;WNT7B;GRIN2C;LRP5;LRP6;DVL1;DVL3;NRBF2;PPID;AXIN1;MTOR;IRS2;IRS4;IRS1;CSNK1A1;AKT1;INS;MAPK1;PIK3CD;PPP3CC;MAPK3;BAD;CDK5;ITPR2;PIK3CB;ITPR1;CHRM3;GRM5;NAE1;ITPR3;BRAF;PLCB1;PLCB3;RELA;APC;INSR;VDAC2;VDAC3;CHRNA7;CDK5R1;PIK3CA;PIK3R3;NFKB1;PLCB2;CACNA1D,GO_Biological_Process_2023
Amide Biosynthetic Process (GO:0043604),Amide Biosynthetic Process (GO:0043604),-0.336542737426875,-1.70551013473135,0.00369759948129635,0.00971962353278522,0.00369759948129635,,,ALOXE3;ALOX12B;PM20D1;SLC25A15;NAGS;CPS1;ASS1;SMPD4;SMPD1;ASAH2;NANP;CYP4F22;DMD;ASMT;OSBP;OTC;SPTSSB;SPTSSA;SPTLC3;SPTLC2;SPTLC1;SGMS2;SGMS1;SAMD8;FA2H;DEGS2;DEGS1;CERS6;CERS5;CERS4;CERS3;CERS2,GO_Biological_Process_2023
Amide Transport (GO:0042886),Amide Transport (GO:0042886),-0.338099748838275,-1.44717614438501,0.0427835800722895,0.0769436422307889,0.0427835800722895,,,SLC25A32;SLC19A1;SLC38A5;FOLR2;SLC5A6;SLC14A2;SLC14A1,GO_Biological_Process_2023
Amino Acid Catabolic Process (GO:0009063),Amino Acid Catabolic Process (GO:0009063),-0.709553159680765,-2.94704333402427,6.6855674367849e-08,5.78198903918531e-07,6.6855674367849e-08,,,SLC25A44;ALDH6A1;HOGA1;ALDH4A1;ECHS1;IVD;HIBCH;BCKDK;BCKDHB;BCKDHA;GOT2;MCCC2;MCCC1;MTRR;ETFB;ETFA;DDO;DBT,GO_Biological_Process_2023
Amino Acid Import Across Plasma Membrane (GO:0089718),Amino Acid Import Across Plasma Membrane (GO:0089718),-0.637545621801385,-2.72890121332034,1.19293741437121e-06,8.03963672344852e-06,1.19293741437121e-06,,,SLC7A3;SLC7A2;SLC7A1;SLC6A6;SLC38A5;SLC38A4;SLC38A3;SLC36A1;SLC1A4;SLC7A8;SLC7A5;SLC47A1;SLC22A4;SLC3A2;SLC6A20;SLC6A14,GO_Biological_Process_2023
Amino Acid Transmembrane Transport (GO:0003333),Amino Acid Transmembrane Transport (GO:0003333),-0.684047722439277,-3.08280143344343,3.5612667894636e-09,3.94072054345012e-08,3.5612667894636e-09,,,SLC7A1;SLC6A6;SLC38A5;SLC38A4;SLC38A3;SLC36A4;SLC36A1;SLC16A2;SLC7A8;SLC7A6;SLC7A5;SLC7A10;LRRC8E;SLC47A1;SLC22A4;SLC36A2;SLC25A22;SLC25A18;SLC7A9;SLC7A7;SLC6A20;SLC6A14;SLC25A13;SLC25A12,GO_Biological_Process_2023
Amino Acid Transport (GO:0006865),Amino Acid Transport (GO:0006865),-0.710124638417126,-3.43389059662909,5.83095530144845e-12,1.07069860390365e-10,5.83095530144845e-12,,,SLC25A44;SLC7A3;SLC7A2;SLC7A1;SLC6A6;SLC43A2;SLC43A1;SLC38A5;SLC38A4;SLC38A3;SLC36A4;SLC36A1;SLC25A29;SLC1A4;SLC16A10;SLC7A8;SLC7A6;SLC7A5;SLC7A10;SLC6A15;SLC3A1;SLC36A2;SLC7A9;SLC7A7;SLC3A2;SLC6A20;SLC6A19;SLC6A14,GO_Biological_Process_2023
Amino sugar and nucleotide sugar metabolism,Amino sugar and nucleotide sugar metabolism,-0.81070384885687,-3.97770663303028,6.05810801823138e-21,4.14898532924279e-19,6.05810801823138e-21,,,UGDH;UGP2;HKDC1;HK3;HK2;GNPDA2;GNPDA1;CHIT1;CHIA;CYB5R3;PGM1;UXS1;NPL;NANS;NANP;CMAS;GPI;GNE;GALT;GALK1;GALE;PMM2;MPI;PGM2;HK1;UAP1;RENBP;PMM1;PGM3;NAGK;GNPNAT1;GMPPB;GMPPA;GMDS;GFUS;GFPT2;FPGT;FCSK;AMDHD2;GFPT1;HEXB;HEXA,GO_Biological_Process_2023
Aminoacyl-tRNA biosynthesis,Aminoacyl-tRNA biosynthesis,-0.812401726748228,-3.9772356600283,9.05244818501876e-20,5.21338720473581e-18,9.05244818501876e-20,,,MTFMT;YARS1;WARS1;VARS1;TARS1;NARS1;HARS1;FARSB;FARSA;AARS1;YARS2;WARS2;VARS2;TARS2;SARS2;RARS2;PARS2;NARS2;MARS2;LARS2;HARS2;GARS1;FARS2;EARS2;DARS2;CARS2;AARS2;IARS2,GO_Biological_Process_2023
Aminoglycan Biosynthetic Process (GO:0006023),Aminoglycan Biosynthetic Process (GO:0006023),-0.652044134256832,-2.53991996164004,2.60645723303254e-05,0.000121411077729861,2.60645723303254e-05,,,UGDH;HAS1;HEXA;B4GAT1;XYLT2;XYLT1;PXYLP1;B3GNT4;B3GNT2;B3GAT3;B4GALT7;GALNT5;B3GNTL1;EXT2;EXT1;HS3ST3B1;HS3ST3A1;HS3ST2;HS3ST1,GO_Biological_Process_2023
Amoebiasis,Amoebiasis,0.311001714387299,1.07915057376931,0.3596757852077,0.445028535017731,0.3596757852077,,,SERPINB13;PRKCB;PRKCG;CSF2;PIK3CD;GNAL;PIK3CB;PRKCA;RAB7B;IL1R1;PLCB1;PLCB3;RELA;HSPB1;PIK3CA;IL1R2;PIK3R3;NFKB1;PLCB2;ADCY1;VCL;IL10;IL6;IFNG;GNA14;GNA15;GNA11;GNAQ;PIK3R1;PTK2;TGFB1;PIK3R2;RAB5B;PRKACB;PRKACG;IL12A;IL12B;GNAS;PRKACA;TGFB2;TNF,GO_Biological_Process_2023
Amphetamine addiction,Amphetamine addiction,0.521549253978342,1.73499866939116,0.000194430634549322,0.000709923959579224,0.000194430634549322,,,SLC18A2;PPP3CB;HDAC1;GRIA3;GRIA4;GRIA2;PPP3CA;HDAC2;FOSB;SIRT1;PPP3R1;GRIN2A;PRKCB;PRKCG;GRIN2B;GRIN1;GRIN2D;GRIA1;GRIN2C;CAMK4;PPP1CA;STX1A;ARC;CREB1;PPP3CC;ATF2;CAMK2A;JUN;PRKCA;FOS;CAMK2B;CAMK2D;CAMK2G;PPP1R1B;PPP1CB;ADCY5;CACNA1D;CALM1;PRKACB;PRKACG;DRD1;GRIN3A;GRIN3B;ATF4;CACNA1C;GNAS;PRKACA,GO_Biological_Process_2023
Amyloid Fibril Formation (GO:1990000),Amyloid Fibril Formation (GO:1990000),0.37362197763797,1.06124816018623,0.405963302752294,0.489396293612898,0.405963302752294,,,FUS;HNRNPA1;MDM2;VHL;FKBP1A;USP9X;FURIN;SIAH2;PRKN;CD36;SIAH1;B2M;RIPK1;BACE1;NAT8;NAT8B;GSN;SNCA;MAPT,GO_Biological_Process_2023
Amyotrophic lateral sclerosis,Amyotrophic lateral sclerosis,0.224507343525188,0.830071893220955,0.918081918081918,0.937694308915591,0.918081918081918,,,FUS;HNRNPA3;ADRM1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD2;PSMD3;PSMD6;PSMD7;PSMD8;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMC6;PSMC1;PSMD14;HNRNPA1;PPP3CB;EIF2S1;GRIA2;PPP3CA;SRSF3;HDAC6;SRSF7;HNRNPA2B1;PSMA8;PSMD4;PSMD9;ANG;MAP3K5;PPP3R1;SEM1;GRIN2A;GRIN2B;GRIN1;GRIN2D;DERL1;GRIA1;GRIN2C;NRBF2;ACTB;NEFL;BCL2;MTOR;PINK1;VCP;SIGMAR1;DNAL4;DAXX;PPP3CC;BAD;SQSTM1;GLE1;NXF2;NXT1;PFN1;ALYREF,GO_Biological_Process_2023
Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),0.728646569507867,1.99110949485591,1.84504408967584e-05,8.87161617312821e-05,1.84504408967584e-05,,,FZR1;CUL3;UBE2C;UBE2S;ANAPC15;ANAPC16;ANAPC10;ANAPC11;ANAPC2;ANAPC4;ANAPC5;ANAPC7;CDC16;CDC23;CDC26;CDC27,GO_Biological_Process_2023
Anterior/Posterior Axis Specification (GO:0009948),Anterior/Posterior Axis Specification (GO:0009948),0.774778539515479,2.01121788551213,6.04437085884212e-06,3.2810303328382e-05,6.04437085884212e-06,,,MESP2;RIPPLY2;TBXT;LHX1;SIX2;TBX3;SKI;SHH;WLS;FZD5;MESP1;CER1;TASOR;WNT8A,GO_Biological_Process_2023
Anterior/Posterior Pattern Specification (GO:0009952),Anterior/Posterior Pattern Specification (GO:0009952),0.740787720433022,2.30870422329483,5.0344837026353e-11,7.82661454139745e-10,5.0344837026353e-11,,,HES7;BHLHE40;BHLHE41;HES1;HES5;HEY1;HEY2;HEYL;LHX1;HOXA6;SIX2;WT1;HOXB4;HHEX;SKI;WLS;HOXA3;HOXA4;HOXB3;HOXC4;HOXD3;HOXD4;TBX1;SMAD2;CER1;BMP2;BMPR2;WNT8A;LRP5,GO_Biological_Process_2023
Anterograde Axonal Transport (GO:0008089),Anterograde Axonal Transport (GO:0008089),0.234229026861746,0.691248949645236,0.886666666666667,0.912226282311544,0.886666666666667,,,DLG2;NEFL;AP3M1;RAB21;HSPB1;TRAK1;RAB27B;KIF4A;KIF5B;KIF3A;SPAST;SOD1;KIF5A;KIF5C;BLOC1S1;KIF3B;KIF1A;KIF1B;KIF1C,GO_Biological_Process_2023
Anterograde Trans-Synaptic Signaling (GO:0098916),Anterograde Trans-Synaptic Signaling (GO:0098916),0.511696133717986,1.84326919058242,9.94274756206494e-10,1.20549867570682e-08,9.94274756206494e-10,,,MPZ;PMP22;SYT10;CPLX1;UNC13B;DHX8;SLC18A2;GRIA2;GIPC1;KCNQ2;KCNQ3;SYN2;GAD1;GAD2;CHRM4;DRD4;HRH3;HRH4;HTR1A;HTR1B;HTR1D;HTR1E;HTR1F;HTR5A;MINK1;SYT1;APBA2;APBA3;DLGAP1;HOMER1;NLGN1;NLGN2;NLGN3;NLGN4X;NLGN4Y;NRXN2;SNAP25;GRIN2A;SYN1;DLG1;GRIN2B;OPRK1;GRIN1;DLG3;KCNA1;KCNC4;GRIA1;LRP6;DLG2;DLG4;SYT5;ATXN3;KCNN1;GABBR2;BSN;GABRR1;GABRR2;GABRR3;CACNA1A;CACNA1E;SLC18A3;APBA1;MAPK1;GABRB1;GABRB2;GABRB3;GABRQ;CDK5;CACNA1B;CRH;GRIK1;GRIK2;GRIK4;CHRM3;RIT2;SST;CHRNA1;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA6;CHRNB2;CHRNB3;CHRNB4;CHRND;CHRNE;CHRNG;GLRA1;GLRA2;GLRA3;GLRB;HTR3A;HTR3B;HTR3C;HTR3D;HTR3E;SCN2B;NRXN1;GRM2;GRM3;GRM7;CHRM2;GABARAP;KCND2;CHRM1;CHRM5;HTR2A;HTR2B;HTR2C;CHRNA9;KCNMB1;DRD5;HRH2;HTR4;HTR6;HTR7,GO_Biological_Process_2023
Antibacterial Humoral Response (GO:0019731),Antibacterial Humoral Response (GO:0019731),-0.211276919096693,-1.03269162233858,0.407407407407407,0.490204354401885,0.407407407407407,,,SPRR2A;DMBT1;PI3;PLA2G1B;DEFA6;DEFA5;DEFA4;DEFA3;DEFA1;RNASE7;RNASE6;RNASE3;CAMP;BPIFA1;DEFB1,GO_Biological_Process_2023
Antifungal Innate Immune Response (GO:0061760),Antifungal Innate Immune Response (GO:0061760),0.540374378873042,1.40273711806941,0.0578313253012048,0.0995006519677572,0.0578313253012048,,,CLEC7A;CLEC4A;CLEC4C;CLEC4D;CLEC4E;CLEC6A,GO_Biological_Process_2023
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),-0.359177652807228,-1.42769417264938,0.0557053723842398,0.0965409051690329,0.0557053723842398,,,ULBP3;ULBP1;RAET1E;MICB;MICA;ERAP2;ERAP1;ULBP2;RAET1G;HFE;HLA-C;HLA-G;HLA-F;HLA-E;IDE;TAP2;TAP1;HLA-B;HLA-A;HLA-DRB1;HLA-DRA,GO_Biological_Process_2023
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),0.45767200026117,1.38383339780191,0.0625,0.105583333333333,0.0625,,,GNAO1;CLEC4A;CTSS;DNM2;FCER1G;CTSL;HLA-DPA1;HLA-DQA1;HLA-DQA2;HLA-DQB2;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;HLA-A,GO_Biological_Process_2023
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),0.475535165768886,1.39583842055812,0.0547486033519553,0.0952182298516505,0.0547486033519553,,,GNAO1;CTSS;DNM2;FCER1G;CTSL;HLA-DPA1;HLA-DQA1;HLA-DQA2;HLA-DQB2;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5,GO_Biological_Process_2023
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),0.195803596028785,0.508279042714523,0.980722891566265,0.987346764890312,0.980722891566265,,,CLEC4A;FCER1G;HLA-A;B2M;TAP1;TAP2;TAPBP;ACE;IDE;CALR;PDIA3;SAR1B,GO_Biological_Process_2023
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),0.475535165768886,1.39583842055812,0.0547486033519553,0.0952182298516505,0.0547486033519553,,,GNAO1;CTSS;DNM2;FCER1G;CTSL;HLA-DPA1;HLA-DQA1;HLA-DQA2;HLA-DQB2;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5,GO_Biological_Process_2023
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),Antigen Receptor-Mediated Signaling Pathway (GO:0050851),0.524599169379335,1.82031631481493,1.55330677715304e-06,1.00154691432718e-05,1.55330677715304e-06,,,EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;BLK;ZC3H12A;GNAO1;MALT1;BCL10;NFATC2;CTLA4;NCOR2;CD79A;CD79B;IGHD;ICOSLG;LAT2;CD28;GATA3;PRKCB;BLNK;TXK;SLA2;IGHM;BCL2;LCK;FYN;SYK;TEC;ZAP70;ITK;PIK3CD;IGHE;CD247;CD8B;PDE4B;CD3G;CD19;PIK3CA;NCKAP1L;MAP3K7;PLCG2;DENND1B;CD3E;TRBC1;MEF2C;IGKC;IGLC1;IGLC3;IGLC7;BTK;FYB1;CD3D;CSK;TRAF6;HLA-DPA1;HLA-DRB1;HLA-DRB3;IKBKG;IGHG2;IGHG3;PTPRC;IGHG1;IGHG4;PDE4D;PTPN22;HLA-A;IKBKB;SH2B2;LCP2;PTPRJ;PLCG1;RIPK2;BCAR1;UBE2N;INPP5D,GO_Biological_Process_2023
Antigen processing and presentation,Antigen processing and presentation,0.24201957346416,0.815215074485953,0.812757201646091,0.85245312457417,0.812757201646091,,,PSME3;PSME1;PSME2;CREB1;CTSS;CD8B;CTSB;HSPA8;CD4;CANX;IFNG;CTSL;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;HSPA1A;HLA-A;TNF;HSP90AB1;B2M;NFYA;NFYB;NFYC;HLA-B;HSP90AA1;TAP1;TAP2;TAPBP,GO_Biological_Process_2023
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),-0.28439738451091,-1.51523561984913,0.0140959039887159,0.0300159837877363,0.0140959039887159,,,KRT6A;GAPDH;PLA2G1B;DEFA6;DEFA5;DEFA4;DEFA3;DEFA1;S100A7;RNASE7;RNASE6;RNASE3;REG3G;REG3A;PGLYRP4;PGLYRP3;PGLYRP1;LEAP2;GNLY;CAMP;BPIFA1;DEFB4A;DEFB127;DEFB126;DEFB118;DEFB1,GO_Biological_Process_2023
Antimicrobial Humoral Response (GO:0019730),Antimicrobial Humoral Response (GO:0019730),-0.241594881839176,-1.3759351065337,0.0177275862971558,0.0363150393508429,0.0177275862971558,,,SPRR2A;KRT6A;PI3;GAPDH;PRSS3;PLA2G1B;DEFA6;DEFA5;DEFA4;DEFA3;DEFA1;S100A7;RNASE7;RNASE6;RNASE3;REG3G;REG3A;PGLYRP4;PGLYRP3;PGLYRP1;LEAP2;GNLY;CAMP;BPIFA1;DEFB4A;DEFB127;DEFB126;DEFB118;DEFB1,GO_Biological_Process_2023
Antiviral Innate Immune Response (GO:0140374),Antiviral Innate Immune Response (GO:0140374),0.385314615603917,1.20674859137722,0.191096634093377,0.265191057389166,0.191096634093377,,,UBE2W;IGF2BP1;DHX15;DHX16;USP20;USP44;NCK1;TRAF6;STING1;IFIH1;TNF;RIGI;MAVS;RNF135;UBE2N;PHB1;EIF2AK2;TBK1;DHX58;ZDHHC11;TRIM25;USP18;MBL2;PDE12,GO_Biological_Process_2023
Aorta Morphogenesis (GO:0035909),Aorta Morphogenesis (GO:0035909),0.727168486136368,1.86565513232327,9.40995742269621e-05,0.000383357429406948,9.40995742269621e-05,,,RBPJ;HEY1;HEY2;DLL4;JAG1;TFAP2B;TBX1;TBX2;BMPR1A;PDGFRB,GO_Biological_Process_2023
Aortic Valve Development (GO:0003176),Aortic Valve Development (GO:0003176),0.669796370674596,2.10158490501943,1.48077703978959e-07,1.19499650281109e-06,1.48077703978959e-07,,,RBPJ;HEY1;HEY2;HEYL;DLL4;ROBO2;SNAI1;JAG1;NOTCH1;SOX9;AXIN2;SLIT2;SMAD6;SNAI2;ROBO1;SLIT1;NFATC1;TWIST1;RB1;TBX20;GATA3;SMAD2;BMP2;BMPR2;BMP4,GO_Biological_Process_2023
Aortic Valve Morphogenesis (GO:0003180),Aortic Valve Morphogenesis (GO:0003180),0.67025598982454,2.0823289994215,4.5037500772254e-07,3.376480087482e-06,4.5037500772254e-07,,,HEY1;HEY2;HEYL;DLL4;ROBO2;SNAI1;JAG1;CDH11;NOTCH1;SOX9;AXIN2;SLIT2;SMAD6;SNAI2;ROBO1;SLIT1;NFATC1;TWIST1;RB1;TBX20;GATA3;SMAD2;BMP4,GO_Biological_Process_2023
Apelin signaling pathway,Apelin signaling pathway,0.518809635173463,1.83873289489057,2.64283713306077e-08,2.51765011096842e-07,2.64283713306077e-08,,,HDAC5;HDAC4;CCN2;RPS6;JAG1;RPS6KB2;CCND1;SMAD4;RPS6KB1;PPARGC1A;SMAD3;NOTCH3;SMAD2;MEF2D;AKT2;AKT3;SERPINE1;ACTA2;CAMK4;PLAT;MTOR;AKT1;TGFBR1;EGR1;CDH1;MAPK1;MRAS;PIK3R6;MAPK3;NRF1;PIK3CG;PIK3R5;PDE3B;ITPR2;ITPR1;ITPR3;PLCB1;PLCB3;UCP1;ADCY10;ADCY2;ADCY3;ADCY4;ADCY7;ADCY9;ADCY5;ADCY6;PLCB2;ADCY8;ADCY1;PLIN1;KRAS;PRKAA1;GABARAP;GABARAPL2;GNB2;GNB4;GNG10;GNG11;GNG12;GNG2;GNG3;GNG4;GNG5;GNG7;GNG8;GNGT2;MEF2C;PRKAB1;PRKAG1;PRKAG3;PRKAA2;GNAQ;HRAS;GNB3;GNG13;RRAS;NRAS;MAP2K2;GNB5;GNGT1;GNAI1;GNAI2;CALM1;BECN1;GNAI3;PRKACB;PRKACG;GNB1;PRKAB2;PRKAG2,GO_Biological_Process_2023
Apical Junction Assembly (GO:0043297),Apical Junction Assembly (GO:0043297),0.564412533562594,1.80105102723149,0.000156394900778018,0.000587118042328144,0.000156394900778018,,,CLDN7;CLDN5;DLG1;CTNNA1;CLDN10;CLDN11;CLDN14;CLDN15;CLDN16;CLDN17;CLDN18;CLDN19;CLDN2;CLDN20;CLDN22;CLDN23;CLDN3;CLDN4;CLDN6;CLDN8;CLDN9;STRN;CLDN1;OCLN;CDH5;PARD3,GO_Biological_Process_2023
Apoptosis,Apoptosis,0.403087794611978,1.43226842929476,0.00339550511783539,0.0090570631248367,0.00339550511783539,,,BIRC7;BCL2A1;MAP3K14;EIF2S1;DAB2IP;PRF1;MAP3K5;IL3;AKT2;AKT3;GADD45A;ACTB;BCL2;IL3RA;PDPK1;GZMB;AKT1;SPTA1;BIRC6;MAPK1;PIK3CD;DAXX;MAPK3;BAD;CTSS;ITPR2;PIK3CB;JUN;ITPR1;ITPR3;CTSB;FOS;RELA;TP53;PIK3CA;BCL2L1;PIK3R3;NFKB1;ACTG1;NFKBIA;KRAS;MCL1;BID;HRAS;NTRK1;NRAS;CTSL;MAP2K2;BBC3;PIK3R1;SPTAN1;CHUK;BECN1;PIK3R2;XIAP;IKBKG;ATF4;BCL2L11;NGF;PMAIP1;BIRC5;TNF;IKBKB;CASP9;NGFR;RAF1;MAPK9;MAP2K1;MAPK8;MAPK10;CSF2RB;CTSD;TNFRSF1A;DDIT3;BAX;DFFA;DFFB;EIF2AK3;APAF1;RIPK1;BIRC3;PARP1;BIRC2;TRAF1;CTSK;TUBA1C;TUBA3C;TUBA3D;TRAF2;TUBA1A;TUBA1B;TUBA3E;TUBA8;TUBAL3;TUBA4A;CASP8;LMNB1;CASP10;CAPN2,GO_Biological_Process_2023
Apoptotic Cell Clearance (GO:0043277),Apoptotic Cell Clearance (GO:0043277),0.242571051157123,0.671470176892581,0.883802816901408,0.910388755296004,0.883802816901408,,,RAC3;RARA;NR1H3;TIMD4;TYRO3;RAC1,GO_Biological_Process_2023
Apoptotic Mitochondrial Changes (GO:0008637),Apoptotic Mitochondrial Changes (GO:0008637),0.342864607807325,1.03159255954276,0.461706783369803,0.540150041116843,0.461706783369803,,,BCL2A1;VPS35;BCL2;BAD;CAMK2A;BCL2L1;THEM4;SFN;MCL1;BID;ERBB4;BBC3;ATG3;ATP2A1;FZD9;SOD2;BAX;DNM1L,GO_Biological_Process_2023
Apoptotic Process (GO:0006915),Apoptotic Process (GO:0006915),0.348568493399523,1.26158502340629,0.0254084922606505,0.0501832575124617,0.0254084922606505,,,EGLN3;DPF2;PMP22;DPF1;PLAGL1;PAX3;JADE1;MYC;RNF152;ATN1;EP300;KREMEN1;NOTCH2;TNFSF12;MDM2;PRF1;TBX1;FOXO1;IER3;IL2RA;THOC1;DDX41;PLK3;LTA;TNFSF14;GADD45A;ZNF385A;BCL2;RRAGC;TSC2;MTOR;TNFRSF25;GZMB;AKT1;OGT;TGFBR2;BAD;PDCD1;CDK5;AHCYL1;PPP1R15A;CGB3;CYFIP2;FEM1B;NAE1;BMF;JAK2;ELMO1;IAPP;HIP1;PIK3CA;BCL2L1;SCN2A;NCKAP1;MAP3K7;CXCR4;DDIT4;NFKBIA;IFNG;ZBTB16;BID;FASTKD2;IRF1;EFNA5;BBC3;FXR1;SEMA6A;STK11;ESPL1;PRKCD;IKBKG;PPP2CA;PTK2B;ATP2A1;TRAF7;TRAIP;BCL2L11;PMAIP1;ERBB3;PPP2R1A;CASP9;PPIA;NGFR;RIPK2;RAF1;CIDEC;PRKCE;ADRA1D;RTN4;MYD88;TP63;SIAH1;IL1B;MCM2;BAX;VDAC1;APAF1;IL17A;RIPK1;PARP1;PPARD;ARHGEF6;PAK6;DMPK;DAPK1;DAPK2;DAPK3;IL1A;STK3;STK4;PYCARD;IFNA2;IFT57;CASP8;DYNLL1;IRF3;CD14;LIG4;CASP10;PAK4;TNFRSF21;CDK11A;CDK11B;RHOB,GO_Biological_Process_2023
