hpo_id,hpo_name,regime,regime_hits,regime_total,equil_hits,equil_total,regime_pct,equil_pct,odds_ratio,p_value,fdr
HP:0000046,Small scrotum,Topology-Amplified,1,333,41,10259,0.3003003003003,0.399649088605127,0.750677591334246,1,1
HP:0002673,Coxa valga,Topology-Amplified,5,333,67,10259,1.5015015015015,0.653085096013257,2.31861434455097,0.0757095837084784,0.738517408482531
HP:0030799,Scaphocephaly,Topology-Amplified,0,333,32,10259,0,0.311921239886929,0,0.625710296659512,1
HP:0006610,Wide intermamillary distance,Topology-Amplified,4,333,87,10259,1.2012012012012,0.848035870942587,1.42143693910388,0.535718790551027,1
HP:0032388,Periventricular nodular heterotopia,Topology-Amplified,0,333,12,10259,0,0.116970464957598,0,1,1
HP:0007165,Periventricular heterotopia,Topology-Amplified,1,333,22,10259,0.3003003003003,0.214445852422263,1.40148713654665,0.520724615357686,1
HP:0006855,Cerebellar vermis atrophy,Topology-Amplified,1,333,47,10259,0.3003003003003,0.458134321083926,0.654467027523574,1,1
HP:0034295,Reduced cerebral white matter volume,Topology-Amplified,3,333,40,10259,0.900900900900901,0.389901549858661,2.32221855541198,0.152171859198444,0.923354371769454
HP:0002999,Patellar dislocation,Topology-Amplified,2,333,47,10259,0.600600600600601,0.458134321083926,1.31280914328207,0.667165869627729,1
HP:0009918,Ectopia pupillae,Topology-Amplified,2,333,16,10259,0.600600600600601,0.155960619943464,3.86744789271203,0.108384819413644,0.808317783722736
HP:0006335,Persistence of primary teeth,Topology-Amplified,1,333,18,10259,0.3003003003003,0.175455697436397,1.71356920745137,0.455263792287761,1
HP:0000698,Conical tooth,Topology-Amplified,0,333,24,10259,0,0.233940929915196,0,1,1
HP:0000677,Oligodontia,Topology-Amplified,2,333,51,10259,0.600600600600601,0.497124476069792,1.20938144305088,0.683250538709188,1
HP:0000691,Microdontia,Topology-Amplified,5,333,128,10259,1.5015015015015,1.24768495954771,1.20650602350489,0.613542559695851,1
HP:0002097,Emphysema,Topology-Amplified,0,333,36,10259,0,0.350911394872795,0,0.62943909751381,1
HP:0010280,Stomatitis,Topology-Amplified,1,333,25,10259,0.3003003003003,0.243688468661663,1.23298308939548,0.564618219261287,1
